purchase_year_month,seller_display_id,revenue,orders,units_sold
2017-07,SELL-000280,504.85,3,5
2017-07,SELL-002900,501.5,1,1
2017-07,SELL-002821,498.43,4,4
2017-07,SELL-000221,496.34,7,10
2017-07,SELL-001199,492.73,7,7
2017-07,SELL-002459,492.07,4,5
2017-07,SELL-002172,488.76,2,4
2017-07,SELL-002767,482.37,7,8
2017-07,SELL-002127,480.73,7,7
2017-07,SELL-001034,477.16,5,5
2017-07,SELL-000735,474.15,4,4
2017-07,SELL-001766,472.27,6,8
2017-07,SELL-000049,468.59,6,6
2017-07,SELL-002826,468.34,9,10
2017-07,SELL-000647,465.6,13,14
2017-07,SELL-001624,463.3,3,5
2017-07,SELL-002278,461.5,4,4
2017-07,SELL-002625,456.85,6,6
2017-07,SELL-001979,454.97,3,4
2017-07,SELL-001603,454.0,4,7
2017-07,SELL-002018,453.54,2,2
2017-07,SELL-003013,451.38,2,2
2017-07,SELL-001258,450.89,1,1
2017-07,SELL-002283,441.85,3,3
2017-07,SELL-001543,440.09,2,3
2017-07,SELL-000970,438.07,3,3
2017-07,SELL-000433,437.69,2,2
2017-07,SELL-002136,433.61,4,4
2017-07,SELL-001126,431.18,1,1
2017-07,SELL-000301,429.51,8,8
2017-07,SELL-001799,429.36,14,15
2017-07,SELL-001400,425.49,7,9
2017-07,SELL-003094,424.99,3,3
2017-07,SELL-001092,419.66,5,6
2017-07,SELL-000227,418.24,1,1
2017-07,SELL-002057,415.36,4,9
2017-07,SELL-000574,411.33,3,3
2017-07,SELL-003002,410.8,4,4
2017-07,SELL-002403,410.22,3,3
2017-07,SELL-001029,410.01,7,7
2017-07,SELL-002976,408.13,1,1
2017-07,SELL-001863,406.9,6,16
2017-07,SELL-002623,402.9,4,7
2017-07,SELL-002547,402.89,5,7
2017-07,SELL-001467,401.84,7,7
2017-07,SELL-001045,401.82,3,3
2017-07,SELL-000053,397.03,1,1
2017-07,SELL-001146,395.04,3,3
2017-07,SELL-002060,394.52,4,4
2017-07,SELL-001728,391.88,6,6
2017-07,SELL-002861,390.13,3,3
2017-07,SELL-001116,387.67,1,1
2017-07,SELL-000577,386.79,3,5
2017-07,SELL-002025,381.88,4,4
2017-07,SELL-000705,377.56,5,5
2017-07,SELL-001679,377.27,1,1
2017-07,SELL-000717,376.82,4,4
2017-07,SELL-001049,373.9,1,2
2017-07,SELL-000174,373.67,7,7
2017-07,SELL-001508,373.21,2,2
2017-07,SELL-001254,372.77,3,3
2017-07,SELL-003024,372.07,4,4
2017-07,SELL-000509,371.29,2,3
2017-07,SELL-001775,370.2,4,4
2017-07,SELL-001122,368.43,3,3
2017-07,SELL-002994,367.96,4,5
2017-07,SELL-002936,364.96,5,5
2017-07,SELL-001193,361.27,1,1
2017-07,SELL-000330,359.7,2,2
2017-07,SELL-001121,359.42,3,3
2017-07,SELL-000896,357.62,1,1
2017-07,SELL-002876,357.52,1,1
2017-07,SELL-002541,355.2,2,2
2017-07,SELL-002794,355.16,2,2
2017-07,SELL-001791,353.57,4,4
2017-07,SELL-001755,352.67,6,6
2017-07,SELL-000643,348.78,9,9
2017-07,SELL-000964,348.08,2,3
2017-07,SELL-002953,345.09,4,4
2017-07,SELL-002962,340.5,10,10
2017-07,SELL-001959,339.68,2,2
2017-07,SELL-003000,335.11,3,4
2017-07,SELL-001656,334.95,3,4
2017-07,SELL-002675,331.86,3,3
2017-07,SELL-001487,329.52,4,4
2017-07,SELL-001366,327.99,5,5
2017-07,SELL-002698,323.84,2,2
2017-07,SELL-002005,322.5,3,3
2017-07,SELL-000819,321.64,2,2
2017-07,SELL-002517,321.59,2,2
2017-07,SELL-000566,317.88,6,6
2017-07,SELL-002627,317.4,6,6
2017-07,SELL-002624,316.91,2,2
2017-07,SELL-001928,316.85,1,1
2017-07,SELL-000465,315.35,2,22
2017-07,SELL-000722,314.55,1,1
2017-07,SELL-002217,310.71,2,2
2017-07,SELL-000366,310.22,3,7
2017-07,SELL-000637,308.82,1,1
2017-07,SELL-002306,307.26,3,3
2017-07,SELL-002725,306.07,5,7
2017-07,SELL-001503,304.03,2,2
2017-07,SELL-000549,302.42,5,5
2017-07,SELL-001444,299.46,4,5
2017-07,SELL-000497,299.43,2,3
2017-07,SELL-002200,298.66,9,10
2017-07,SELL-001224,297.48,4,4
2017-07,SELL-001364,293.42,2,4
2017-07,SELL-002990,290.58,1,1
2017-07,SELL-000416,289.01,4,4
2017-07,SELL-002449,286.29,4,4
2017-07,SELL-000355,285.63,3,3
2017-07,SELL-001217,285.17,6,8
2017-07,SELL-003074,282.66,6,6
2017-07,SELL-000427,281.7,2,2
2017-07,SELL-001382,281.31,1,1
2017-07,SELL-002864,280.81,3,3
2017-07,SELL-001042,278.78,3,3
2017-07,SELL-001733,278.78,2,2
2017-07,SELL-002909,277.67,3,3
2017-07,SELL-000511,277.02,3,3
2017-07,SELL-002774,275.56,1,1
2017-07,SELL-001362,271.43,1,1
2017-07,SELL-001066,267.85,3,3
2017-07,SELL-000553,266.81,3,3
2017-07,SELL-003001,265.26,2,2
2017-07,SELL-001860,264.91,2,2
2017-07,SELL-002211,261.31,3,3
2017-07,SELL-002175,261.23,6,7
2017-07,SELL-002207,256.76,2,3
2017-07,SELL-001560,256.34,1,1
2017-07,SELL-002426,254.77,6,6
2017-07,SELL-000032,253.83,2,2
2017-07,SELL-001293,253.33,1,1
2017-07,SELL-001757,253.14,2,2
2017-07,SELL-002012,251.59,1,1
2017-07,SELL-000635,250.15,4,5
2017-07,SELL-002602,248.09,2,2
2017-07,SELL-001818,247.97,2,2
2017-07,SELL-003022,245.0,4,4
2017-07,SELL-002493,243.65,4,4
2017-07,SELL-002468,242.14,3,4
2017-07,SELL-002975,241.27,2,2
2017-07,SELL-000156,239.74,3,4
2017-07,SELL-002439,239.06,2,2
2017-07,SELL-000254,238.19,2,3
2017-07,SELL-000164,238.17,3,3
2017-07,SELL-002655,237.87,3,3
2017-07,SELL-001841,237.09,4,4
2017-07,SELL-000994,237.04,4,4
2017-07,SELL-002795,234.66,2,3
2017-07,SELL-002651,231.09,7,7
2017-07,SELL-000591,229.63,5,7
2017-07,SELL-002752,227.98,1,1
2017-07,SELL-002704,226.23,1,1
2017-07,SELL-001488,223.26,1,1
2017-07,SELL-002431,222.1,1,1
2017-07,SELL-001842,221.4,2,2
2017-07,SELL-001203,221.07,1,1
2017-07,SELL-000493,220.56,2,4
2017-07,SELL-001259,219.72,1,2
2017-07,SELL-001429,218.28,1,1
2017-07,SELL-002481,216.67,1,1
2017-07,SELL-000187,214.24,2,2
2017-07,SELL-001119,214.03,1,1
2017-07,SELL-000152,212.68,2,4
2017-07,SELL-001354,208.92,3,3
2017-07,SELL-002270,208.25,2,4
2017-07,SELL-001335,207.63,1,1
2017-07,SELL-001715,207.32,1,1
2017-07,SELL-002093,205.57,1,1
2017-07,SELL-002924,199.58,2,2
2017-07,SELL-001556,197.43,2,2
2017-07,SELL-001054,196.17,4,4
2017-07,SELL-000392,195.38,5,6
2017-07,SELL-001105,195.27,3,4
2017-07,SELL-002805,194.85,4,4
2017-07,SELL-000607,193.07,1,1
2017-07,SELL-002896,190.61,2,3
2017-07,SELL-002850,190.58,1,1
2017-07,SELL-002983,189.56,3,4
2017-07,SELL-001257,188.6,2,2
2017-07,SELL-001310,187.99,1,1
2017-07,SELL-001648,187.47,2,2
2017-07,SELL-002423,185.88,1,1
2017-07,SELL-001078,185.6,2,4
2017-07,SELL-001169,185.17,4,5
2017-07,SELL-002778,184.36,4,4
2017-07,SELL-000110,183.84,1,1
2017-07,SELL-002344,182.48,3,3
2017-07,SELL-002857,181.26,2,4
2017-07,SELL-001336,180.26,3,3
2017-07,SELL-001614,178.9,1,2
2017-07,SELL-000133,178.27,1,1
2017-07,SELL-000335,178.25,5,5
2017-07,SELL-000648,178.05,2,2
2017-07,SELL-000736,177.91,2,3
2017-07,SELL-002573,176.01,3,3
2017-07,SELL-002347,174.33,1,1
2017-07,SELL-000903,170.84,1,1
2017-07,SELL-002000,170.82,1,1
2017-07,SELL-001213,167.46,3,4
2017-07,SELL-000197,166.67,1,1
2017-07,SELL-001678,166.48,4,4
2017-07,SELL-001089,165.48,1,1
2017-07,SELL-001943,164.71,1,1
2017-07,SELL-001589,159.19,2,2
2017-07,SELL-000423,158.13,1,1
2017-07,SELL-000245,158.05,2,2
2017-07,SELL-000803,157.32,1,1
2017-07,SELL-002706,157.3,1,1
2017-07,SELL-002747,155.12,1,1
2017-07,SELL-000176,152.7,1,1
2017-07,SELL-000807,151.7,1,2
2017-07,SELL-000160,150.7,1,1
2017-07,SELL-002998,150.05,1,1
2017-07,SELL-000517,147.67,1,1
2017-07,SELL-000210,147.38,1,1
2017-07,SELL-000859,146.57,1,1
2017-07,SELL-002438,146.35,2,2
2017-07,SELL-002006,145.66,1,1
2017-07,SELL-002195,144.08,2,3
2017-07,SELL-002029,143.64,2,2
2017-07,SELL-000739,142.8,2,2
2017-07,SELL-000839,136.94,2,2
2017-07,SELL-001061,136.59,1,1
2017-07,SELL-000583,136.48,4,4
2017-07,SELL-002476,133.78,2,2
2017-07,SELL-002328,133.56,1,2
2017-07,SELL-001559,133.39,3,3
2017-07,SELL-000852,131.36,2,2
2017-07,SELL-001608,129.8,2,2
2017-07,SELL-001806,129.56,1,1
2017-07,SELL-002073,128.08,1,1
2017-07,SELL-002503,127.83,2,2
2017-07,SELL-000822,125.0,1,2
2017-07,SELL-001338,123.92,3,3
2017-07,SELL-000952,122.1,2,3
2017-07,SELL-002727,120.71,1,1
2017-07,SELL-001342,120.41,3,4
2017-07,SELL-002656,119.48,1,1
2017-07,SELL-001298,119.36,3,3
2017-07,SELL-002985,119.03,1,1
2017-07,SELL-003011,117.94,1,1
2017-07,SELL-000611,117.13,1,1
2017-07,SELL-002401,116.59,1,1
2017-07,SELL-001006,116.13,1,1
2017-07,SELL-001497,116.04,1,1
2017-07,SELL-001265,115.45,1,1
2017-07,SELL-002334,114.84,1,1
2017-07,SELL-001308,114.45,1,1
2017-07,SELL-000492,114.36,1,1
2017-07,SELL-001837,113.75,2,2
2017-07,SELL-000551,112.94,1,1
2017-07,SELL-001450,111.34,3,3
2017-07,SELL-000874,110.98,2,3
2017-07,SELL-000703,109.98,2,2
2017-07,SELL-000367,109.5,1,1
2017-07,SELL-001020,109.22,3,3
2017-07,SELL-002709,109.22,1,1
2017-07,SELL-000388,108.99,1,1
2017-07,SELL-001337,106.9,1,5
2017-07,SELL-000634,106.08,1,1
2017-07,SELL-000231,105.37,1,1
2017-07,SELL-002558,104.58,1,1
2017-07,SELL-000892,104.37,1,1
2017-07,SELL-001300,101.25,1,1
2017-07,SELL-001331,99.7,1,1
2017-07,SELL-000273,98.98,1,2
2017-07,SELL-000189,98.91,2,2
2017-07,SELL-002768,98.43,1,1
2017-07,SELL-003029,98.23,1,1
2017-07,SELL-001575,97.94,1,1
2017-07,SELL-002180,97.9,1,1
2017-07,SELL-002652,97.23,1,1
2017-07,SELL-001056,96.93,1,1
2017-07,SELL-000731,96.78,1,1
2017-07,SELL-001987,95.18,2,2
2017-07,SELL-000473,94.71,2,2
2017-07,SELL-001517,94.35,1,1
2017-07,SELL-000605,94.3,1,1
2017-07,SELL-001879,94.12,1,1
2017-07,SELL-000560,93.58,1,1
2017-07,SELL-002259,91.62,2,2
2017-07,SELL-001094,91.12,2,2
2017-07,SELL-000209,91.1,2,3
2017-07,SELL-001296,90.38,2,2
2017-07,SELL-001442,86.6,2,2
2017-07,SELL-000435,85.05,1,1
2017-07,SELL-000394,84.14,1,1
2017-07,SELL-000656,83.2,1,1
2017-07,SELL-000475,81.45,2,2
2017-07,SELL-000469,81.3,1,3
2017-07,SELL-000079,79.76,1,1
2017-07,SELL-001058,77.65,1,1
2017-07,SELL-003092,76.85,1,1
2017-07,SELL-001903,76.79,1,1
2017-07,SELL-001222,76.44,2,2
2017-07,SELL-002188,75.73,2,2
2017-07,SELL-000122,75.08,1,1
2017-07,SELL-002165,75.07,1,1
2017-07,SELL-002786,75.03,1,1
2017-07,SELL-002138,74.16,1,1
2017-07,SELL-002381,73.63,1,1
2017-07,SELL-001981,73.34,1,1
2017-07,SELL-001784,71.64,3,3
2017-07,SELL-000545,70.82,1,1
2017-07,SELL-001545,70.75,2,2
2017-07,SELL-002196,69.81,1,1
2017-07,SELL-003003,68.62,1,1
2017-07,SELL-001966,65.5,1,2
2017-07,SELL-001557,64.9,1,1
2017-07,SELL-002251,64.44,1,1
2017-07,SELL-000154,62.59,1,1
2017-07,SELL-002908,61.63,1,1
2017-07,SELL-000650,61.09,1,1
2017-07,SELL-000928,59.01,1,1
2017-07,SELL-002124,59.01,1,1
2017-07,SELL-001549,58.94,1,1
2017-07,SELL-001245,58.2,1,1
2017-07,SELL-000067,57.53,1,1
2017-07,SELL-000361,56.63,1,1
2017-07,SELL-002992,55.81,1,1
2017-07,SELL-000264,55.0,1,1
2017-07,SELL-001926,53.98,1,1
2017-07,SELL-001754,53.77,1,1
2017-07,SELL-000115,52.05,1,1
2017-07,SELL-002561,51.69,1,1
2017-07,SELL-000175,50.72,1,1
2017-07,SELL-001062,49.14,1,1
2017-07,SELL-001419,47.32,1,1
2017-07,SELL-000021,45.51,1,1
2017-07,SELL-003005,45.1,1,1
2017-07,SELL-003064,45.0,1,1
2017-07,SELL-000513,44.21,1,1
2017-07,SELL-001891,44.1,1,1
2017-07,SELL-000286,44.0,1,1
2017-07,SELL-002051,44.0,1,1
2017-07,SELL-002487,43.98,1,1
2017-07,SELL-000058,43.09,1,1
2017-07,SELL-002118,43.0,1,1
2017-07,SELL-002995,41.63,1,1
2017-07,SELL-000276,41.05,1,1
2017-07,SELL-002204,40.1,1,1
2017-07,SELL-000100,40.09,1,1
2017-07,SELL-002090,39.98,1,1
2017-07,SELL-001590,39.68,1,2
2017-07,SELL-001077,39.45,1,1
2017-07,SELL-000308,39.34,1,1
2017-07,SELL-000999,39.17,1,1
2017-07,SELL-002560,35.78,1,1
2017-07,SELL-000404,35.31,1,1
2017-07,SELL-000865,35.09,1,1
2017-07,SELL-001707,34.15,1,1
2017-07,SELL-000936,32.47,1,1
2017-07,SELL-001206,31.84,1,1
2017-07,SELL-003042,30.32,1,1
2017-07,SELL-000443,27.78,1,1
2017-07,SELL-002258,27.68,1,1
2017-07,SELL-002072,26.0,1,1
2017-07,SELL-001073,25.0,1,1
2017-07,SELL-000151,24.84,1,1
2017-07,SELL-002748,24.1,1,1
2017-07,SELL-000201,22.98,1,1
2017-07,SELL-000946,21.75,1,1
2017-07,SELL-002067,19.74,1,1
2017-08,SELL-001014,35787.67,34,34
2017-08,SELL-000882,18079.66,120,138
2017-08,SELL-000653,16640.61,73,75
2017-08,SELL-000858,12183.78,51,51
2017-08,SELL-001506,11563.85,91,91
2017-08,SELL-001536,11069.51,44,57
2017-08,SELL-000369,10486.52,105,135
2017-08,SELL-002482,10052.58,146,148
2017-08,SELL-003025,9137.95,23,23
2017-08,SELL-001613,8692.36,13,13
2017-08,SELL-001561,7744.71,14,14
2017-08,SELL-002486,7303.58,73,83
2017-08,SELL-000844,6624.06,22,22
2017-08,SELL-001154,6169.3,19,21
2017-08,SELL-001236,6041.21,81,89
2017-08,SELL-000732,5622.88,60,67
2017-08,SELL-001553,5408.7,51,54
2017-08,SELL-002657,5398.86,53,59
2017-08,SELL-002504,5284.24,34,55
2017-08,SELL-000072,4995.8,14,15
2017-08,SELL-000193,4883.23,24,45
2017-08,SELL-001638,4868.15,24,25
2017-08,SELL-001899,4551.75,19,27
2017-08,SELL-003065,4477.67,15,18
2017-08,SELL-000474,4466.31,5,8
2017-08,SELL-000402,4411.44,23,25
2017-08,SELL-002490,4309.49,8,8
2017-08,SELL-001375,4292.2,38,41
2017-08,SELL-002618,4102.87,41,41
2017-08,SELL-000442,3771.58,11,19
2017-08,SELL-002663,3718.87,6,6
2017-08,SELL-001398,3641.56,12,12
2017-08,SELL-002958,3570.9,13,13
2017-08,SELL-001808,3544.78,7,7
2017-08,SELL-001639,3430.32,20,22
2017-08,SELL-000508,3303.46,2,5
2017-08,SELL-000669,3264.85,30,39
2017-08,SELL-000006,3179.91,21,22
2017-08,SELL-002644,3159.65,20,24
2017-08,SELL-001627,3148.62,10,10
2017-08,SELL-000262,3125.55,5,8
2017-08,SELL-000281,3122.71,18,18
2017-08,SELL-003059,3025.34,14,17
2017-08,SELL-000855,3022.64,28,34
2017-08,SELL-003006,3017.14,42,45
2017-08,SELL-000283,2988.25,3,3
2017-08,SELL-001657,2852.0,24,27
2017-08,SELL-000948,2849.75,27,34
2017-08,SELL-002111,2802.96,3,4
2017-08,SELL-002361,2759.65,15,15
2017-08,SELL-002664,2745.43,24,25
2017-08,SELL-001836,2692.82,1,1
2017-08,SELL-002366,2661.56,17,18
2017-08,SELL-002884,2640.41,7,7
2017-08,SELL-001825,2594.68,22,27
2017-08,SELL-001489,2585.54,2,4
2017-08,SELL-001654,2557.71,27,33
2017-08,SELL-001636,2548.56,6,6
2017-08,SELL-000511,2535.61,11,11
2017-08,SELL-001386,2526.83,11,11
2017-08,SELL-000433,2493.53,6,6
2017-08,SELL-001433,2450.29,7,7
2017-08,SELL-001415,2298.55,7,9
2017-08,SELL-000307,2281.2,14,14
2017-08,SELL-001413,2236.35,21,23
2017-08,SELL-000022,2224.2,10,11
2017-08,SELL-001772,2193.49,5,5
2017-08,SELL-002577,2193.41,10,10
2017-08,SELL-001510,2174.62,22,27
2017-08,SELL-000805,2106.86,20,22
2017-08,SELL-002543,2090.2,12,12
2017-08,SELL-001955,2085.93,10,11
2017-08,SELL-002995,2076.45,6,6
2017-08,SELL-001468,2052.47,12,17
2017-08,SELL-001997,2044.84,7,7
2017-08,SELL-001402,2037.23,7,7
2017-08,SELL-002137,2030.09,5,5
2017-08,SELL-001681,2026.98,19,24
2017-08,SELL-001770,1942.6,1,4
2017-08,SELL-001392,1939.24,20,20
2017-08,SELL-000785,1929.47,17,23
2017-08,SELL-000691,1910.74,10,16
2017-08,SELL-000924,1878.9,16,17
2017-08,SELL-001025,1877.94,20,25
2017-08,SELL-000077,1877.84,1,1
2017-08,SELL-001875,1829.93,9,10
2017-08,SELL-001989,1813.8,12,14
2017-08,SELL-002549,1776.02,30,40
2017-08,SELL-000217,1774.38,8,8
2017-08,SELL-002823,1760.89,7,12
2017-08,SELL-001927,1750.66,7,8
2017-08,SELL-000284,1739.51,2,7
2017-08,SELL-000002,1709.54,11,12
2017-08,SELL-001255,1663.61,15,17
2017-08,SELL-001835,1571.7,20,21
2017-08,SELL-002086,1552.43,4,6
2017-08,SELL-001092,1490.77,17,18
2017-08,SELL-001610,1484.16,6,7
2017-08,SELL-001045,1467.99,13,14
2017-08,SELL-002819,1460.6,20,21
2017-08,SELL-000829,1459.57,3,3
2017-08,SELL-000033,1449.91,5,5
2017-08,SELL-001518,1449.86,2,2
2017-08,SELL-000722,1438.79,3,3
2017-08,SELL-001645,1426.62,5,5
2017-08,SELL-000073,1416.7,1,1
2017-08,SELL-000836,1411.13,1,1
2017-08,SELL-002672,1378.71,13,15
2017-08,SELL-000199,1364.48,20,23
2017-08,SELL-001325,1361.5,14,16
2017-08,SELL-001721,1356.8,1,2
2017-08,SELL-001556,1352.82,8,8
2017-08,SELL-000236,1352.33,3,3
2017-08,SELL-000350,1350.79,10,10
2017-08,SELL-000631,1341.11,22,22
2017-08,SELL-000820,1332.25,12,12
2017-08,SELL-001917,1331.56,8,8
2017-08,SELL-002710,1329.92,6,6
2017-08,SELL-002498,1324.27,6,6
2017-08,SELL-003027,1313.26,19,22
2017-08,SELL-000909,1302.34,20,28
2017-08,SELL-001134,1299.36,6,6
2017-08,SELL-001355,1295.19,16,18
2017-08,SELL-003011,1287.37,3,3
2017-08,SELL-000647,1258.59,33,35
2017-08,SELL-000158,1253.53,8,9
2017-08,SELL-000851,1251.96,6,6
2017-08,SELL-002063,1251.85,9,9
2017-08,SELL-002730,1246.73,17,18
2017-08,SELL-000025,1238.8,8,8
2017-08,SELL-001362,1223.36,5,5
2017-08,SELL-001336,1221.65,7,8
2017-08,SELL-002310,1207.96,6,6
2017-08,SELL-001334,1201.18,9,10
2017-08,SELL-000549,1192.65,14,15
2017-08,SELL-000278,1155.25,3,4
2017-08,SELL-000411,1152.51,10,11
2017-08,SELL-001641,1151.58,24,25
2017-08,SELL-000698,1150.54,8,8
2017-08,SELL-001219,1147.46,6,6
2017-08,SELL-000748,1141.75,2,2
2017-08,SELL-002768,1140.6,4,5
2017-08,SELL-002157,1137.15,6,7
2017-08,SELL-001199,1134.51,6,6
2017-08,SELL-002005,1125.24,12,12
2017-08,SELL-000231,1088.55,4,4
2017-08,SELL-002734,1074.79,7,7
2017-08,SELL-000270,1072.39,2,4
2017-08,SELL-000648,1060.27,6,6
2017-08,SELL-001114,1055.96,6,6
2017-08,SELL-002064,1050.31,11,11
2017-08,SELL-002266,1043.51,1,1
2017-08,SELL-000164,1037.04,12,12
2017-08,SELL-001462,1031.81,4,4
2017-08,SELL-002488,1031.15,1,1
2017-08,SELL-000247,1030.93,9,9
2017-08,SELL-002541,1030.2,4,4
2017-08,SELL-000214,1025.9,30,31
2017-08,SELL-001487,1023.96,12,15
2017-08,SELL-001319,1011.7,7,7
2017-08,SELL-001449,1009.92,6,6
2017-08,SELL-002244,1004.38,6,6
2017-08,SELL-000353,998.63,15,23
2017-08,SELL-003047,994.89,18,18
2017-08,SELL-000293,987.2,12,19
2017-08,SELL-000867,982.36,5,5
2017-08,SELL-000930,980.33,1,1
2017-08,SELL-001838,979.38,3,3
2017-08,SELL-000078,974.22,10,10
2017-08,SELL-001254,972.67,9,9
2017-08,SELL-002948,969.41,9,10
2017-08,SELL-001258,957.48,2,2
2017-08,SELL-000597,927.82,1,1
2017-08,SELL-002127,923.68,6,11
2017-08,SELL-000702,922.37,5,6
2017-08,SELL-002979,896.42,9,10
2017-08,SELL-000427,892.4,5,6
2017-08,SELL-000705,887.57,11,13
2017-08,SELL-002301,887.37,1,1
2017-08,SELL-001168,884.31,4,4
2017-08,SELL-002688,870.25,4,4
2017-08,SELL-001783,867.15,2,4
2017-08,SELL-002727,857.36,6,6
2017-08,SELL-000739,854.07,7,13
2017-08,SELL-000735,851.29,8,8
2017-08,SELL-001013,850.99,5,6
2017-08,SELL-001695,832.05,11,17
2017-08,SELL-002655,829.47,10,11
2017-08,SELL-000607,821.83,2,2
2017-08,SELL-002345,819.08,2,2
2017-08,SELL-000149,818.0,10,11
2017-08,SELL-000797,812.25,3,4
2017-08,SELL-001862,805.95,1,1
2017-08,SELL-001328,805.14,7,8
2017-08,SELL-001747,804.28,11,14
2017-08,SELL-001818,795.84,3,3
2017-08,SELL-000213,789.04,1,1
2017-08,SELL-001097,788.75,5,5
2017-08,SELL-002547,788.6,13,16
2017-08,SELL-002900,787.6,1,1
2017-08,SELL-001370,784.16,5,5
2017-08,SELL-000643,775.76,10,10
2017-08,SELL-002211,768.71,6,7
2017-08,SELL-000892,765.92,1,4
2017-08,SELL-000373,759.57,4,4
2017-08,SELL-000174,754.62,10,14
2017-08,SELL-001034,741.3,8,8
2017-08,SELL-001625,740.49,5,5
2017-08,SELL-002971,740.46,2,2
2017-08,SELL-002887,736.58,3,10
2017-08,SELL-000200,733.57,4,4
2017-08,SELL-001364,731.18,5,10
2017-08,SELL-000770,722.25,1,3
2017-08,SELL-000012,721.24,1,1
2017-08,SELL-001586,715.58,6,6
2017-08,SELL-001293,715.26,2,3
2017-08,SELL-000938,713.76,5,5
2017-08,SELL-001388,713.65,1,1
2017-08,SELL-000316,712.69,4,5
2017-08,SELL-000023,705.69,2,2
2017-08,SELL-002523,704.8,6,8
2017-08,SELL-000074,699.03,3,3
2017-08,SELL-001296,695.71,10,10
2017-08,SELL-002147,694.48,4,4
2017-08,SELL-001757,692.05,5,5
2017-08,SELL-001707,685.1,10,10
2017-08,SELL-002491,682.13,11,12
2017-08,SELL-001615,682.03,6,6
2017-08,SELL-001076,670.5,5,5
2017-08,SELL-000258,664.28,7,7
2017-08,SELL-002115,664.28,5,5
2017-08,SELL-002936,657.39,6,7
2017-08,SELL-000574,653.23,5,5
2017-08,SELL-001104,652.68,8,9
2017-08,SELL-001141,651.88,5,6
2017-08,SELL-003040,646.0,1,1
2017-08,SELL-001719,645.35,10,10
2017-08,SELL-001841,644.78,13,16
2017-08,SELL-002219,641.41,2,2
2017-08,SELL-002263,638.55,1,1
2017-08,SELL-001382,635.34,3,3
2017-08,SELL-002578,635.19,1,3
2017-08,SELL-002431,634.27,3,3
2017-08,SELL-002963,631.72,2,2
2017-08,SELL-002627,629.28,12,12
2017-08,SELL-002458,623.85,10,10
2017-08,SELL-002060,622.55,9,9
2017-08,SELL-002675,621.77,3,4
2017-08,SELL-001837,617.08,10,10
2017-08,SELL-001467,608.67,11,11
2017-08,SELL-000076,607.75,5,5
2017-08,SELL-001971,600.08,3,5
2017-08,SELL-000423,600.03,3,3
2017-08,SELL-002070,594.72,6,6
2017-08,SELL-000397,592.04,16,17
2017-08,SELL-000581,590.5,2,2
2017-08,SELL-000291,588.46,6,6
2017-08,SELL-002919,587.72,1,1
2017-08,SELL-002283,586.2,5,5
2017-08,SELL-002223,585.79,3,3
2017-08,SELL-002767,585.41,11,12
2017-08,SELL-000207,584.34,2,2
2017-08,SELL-000906,574.29,4,4
2017-08,SELL-001224,569.75,7,7
2017-08,SELL-001831,569.19,7,9
2017-08,SELL-000819,565.32,4,4
2017-08,SELL-000049,562.84,6,6
2017-08,SELL-001827,556.75,1,1
2017-08,SELL-001400,550.61,9,13
2017-08,SELL-002468,549.8,8,9
2017-08,SELL-001605,546.8,2,2
2017-08,SELL-000085,545.52,1,1
2017-08,SELL-000166,545.2,5,5
2017-08,SELL-000570,545.13,1,1
2017-08,SELL-002401,544.86,4,5
2017-08,SELL-001606,544.82,8,12
2017-08,SELL-001121,539.85,4,6
2017-08,SELL-002153,538.95,4,4
2017-08,SELL-002410,537.0,3,3
2017-08,SELL-002983,536.05,5,6
2017-08,SELL-000323,533.03,4,4
2017-08,SELL-002493,531.28,3,4
2017-08,SELL-000352,528.41,1,1
2017-08,SELL-002510,525.13,3,3
2017-08,SELL-001812,524.53,3,3
2017-08,SELL-002439,513.97,4,4
2017-08,SELL-000903,506.69,3,3
2017-08,SELL-000254,505.87,5,6
2017-08,SELL-000355,505.76,4,5
2017-08,SELL-000896,505.39,3,3
2017-08,SELL-002857,502.26,2,6
2017-08,SELL-002852,502.23,4,5
2017-08,SELL-002306,502.07,3,3
2017-08,SELL-001712,501.36,1,1
2017-08,SELL-001146,496.11,3,3
2017-08,SELL-000840,495.61,3,3
2017-08,SELL-000221,494.58,6,6
2017-08,SELL-000141,494.52,2,2
2017-08,SELL-000754,489.47,4,4
2017-08,SELL-002793,484.44,4,4
2017-08,SELL-002975,478.61,3,3
2017-08,SELL-002325,471.8,2,2
2017-08,SELL-000803,470.27,3,3
2017-08,SELL-001310,469.67,2,2
2017-08,SELL-001543,469.33,2,3
2017-08,SELL-002136,468.35,5,5
2017-08,SELL-001979,467.97,4,4
2017-08,SELL-002732,467.31,3,3
2017-08,SELL-000087,466.93,1,1
2017-08,SELL-002075,466.89,1,1
2017-08,SELL-002517,464.74,3,3
2017-08,SELL-002837,464.54,12,12
2017-08,SELL-001998,455.39,3,3
2017-08,SELL-002175,452.98,10,12
2017-08,SELL-000989,451.73,7,9
2017-08,SELL-000320,451.66,7,7
2017-08,SELL-002891,451.66,10,11
2017-08,SELL-002698,451.34,3,4
2017-08,SELL-000608,446.13,2,2
2017-08,SELL-001993,446.13,5,5
2017-08,SELL-000625,443.71,4,4
2017-08,SELL-000404,441.79,2,3
2017-08,SELL-002188,441.15,5,6
2017-08,SELL-003080,438.76,4,5
